date,time,air1,clotheswasher1,dishwasher1,dryg1,furnace1,grid,microwave1,oven1,refrigerator1,solar,demand,difference
2018-01-03,11:00:00,0.006,0.0,0.002,0.002,0.239,-1.428,0.003,0.008,0.003,1.963,0.263,0.27200000000000013
2018-01-03,11:15:00,0.005,0.0,0.002,0.001,0.272,-1.203,0.003,0.008,0.009,2.064,0.30000000000000004,0.5609999999999999
2018-01-03,11:30:00,0.005,0.001,0.009,0.0,0.28,-1.316,0.032,0.008,0.095,2.1,0.43000000000000005,0.354
2018-01-03,11:45:00,0.005,0.001,0.002,0.001,0.225,-1.441,0.003,0.008,0.121,2.043,0.366,0.2360000000000001
2018-01-03,12:00:00,0.007,0.001,0.002,0.001,0.164,-1.804,0.003,0.008,0.004,2.265,0.19000000000000003,0.271
2018-01-03,12:15:00,0.007,0.0,0.001,0.002,0.154,-1.833,0.132,0.009,0.007,2.477,0.31200000000000006,0.33199999999999985
2018-01-03,12:30:00,0.008,0.0,0.001,0.002,0.145,-2.192,0.003,0.009,0.003,2.568,0.171,0.20499999999999988
2018-01-03,12:45:00,0.008,0.0,0.001,0.002,0.14,-2.262,0.003,0.009,0.121,2.751,0.28400000000000003,0.20499999999999985
2018-01-03,13:00:00,0.008,0.0,0.001,0.002,0.126,-2.232,0.003,0.009,0.122,2.751,0.271,0.24799999999999967
2018-01-03,13:15:00,0.009,0.001,0.0,0.001,0.01,-2.432,0.003,0.01,0.003,2.78,0.037000000000000005,0.31099999999999983
2018-01-03,13:30:00,0.009,0.001,0.0,0.001,0.01,-2.442,0.003,0.01,0.003,2.792,0.037000000000000005,0.3129999999999996
2018-01-03,13:45:00,0.009,0.001,0.0,0.001,0.01,-2.452,0.003,0.01,0.003,2.797,0.037000000000000005,0.30800000000000016
2018-01-03,14:00:00,0.009,0.0,0.001,0.001,0.01,-2.358,0.003,0.009,0.113,2.771,0.14600000000000002,0.2669999999999998
2018-01-03,14:15:00,0.009,0.0,0.0,0.002,0.01,-2.414,0.003,0.009,0.07,2.722,0.103,0.20499999999999985
2018-01-03,14:30:00,0.009,0.001,0.0,0.001,0.01,-2.339,0.003,0.01,0.044,2.674,0.078,0.25699999999999995
2018-01-03,14:45:00,0.008,0.001,0.001,0.001,0.01,-2.269,0.003,0.009,0.126,2.611,0.15900000000000003,0.18300000000000005
2018-01-03,15:00:00,0.008,0.001,0.0,0.001,0.01,-2.324,0.003,0.01,0.016,2.534,0.04900000000000001,0.16099999999999995
2018-01-03,15:15:00,0.008,0.001,0.0,0.001,0.01,-2.222,0.003,0.01,0.003,2.42,0.036000000000000004,0.16199999999999995
2018-01-03,15:30:00,0.008,0.001,0.0,0.001,0.01,-2.054,0.003,0.009,0.003,2.253,0.035,0.16400000000000028
2018-01-03,15:45:00,0.006,0.001,0.001,0.001,0.01,-1.803,0.003,0.009,0.092,2.092,0.123,0.16600000000000015
2018-01-03,16:00:00,0.006,0.001,0.001,0.001,0.12,-1.491,0.003,0.008,0.129,1.922,0.269,0.1619999999999998
2018-01-03,16:15:00,0.005,0.0,0.017,0.001,0.122,-1.416,0.003,0.009,0.016,1.727,0.173,0.13800000000000018
2018-01-03,16:30:00,0.005,0.0,0.0,0.001,0.01,-1.329,0.003,0.009,0.003,1.505,0.031,0.14499999999999993
2018-01-03,16:45:00,0.003,0.0,0.001,0.001,0.125,-0.965,0.003,0.008,0.003,1.261,0.14400000000000002,0.1519999999999999
2018-01-03,17:00:00,0.002,0.001,0.001,0.001,0.124,-0.391,0.003,0.008,0.086,0.909,0.226,0.29200000000000004
2018-01-03,17:15:00,0.0,0.001,0.001,0.001,0.124,0.303,0.197,0.007,0.083,0.455,0.41400000000000003,0.344
2018-01-03,17:30:00,-0.001,0.0,0.001,0.002,0.127,0.499,0.003,0.006,0.003,0.029,0.14100000000000001,0.387
2018-01-03,17:45:00,-0.002,0.0,0.001,0.002,0.131,0.55,0.003,0.006,0.003,-0.023,0.14400000000000002,0.383
2018-01-03,18:00:00,-0.002,0.0,0.002,0.002,0.194,0.614,0.003,0.006,0.022,-0.01,0.227,0.377
2018-01-03,18:15:00,-0.003,0.0,0.002,0.002,0.199,0.761,0.003,0.005,0.133,-0.002,0.341,0.418
2018-01-03,18:30:00,-0.002,0.0,0.002,0.002,0.132,0.657,0.003,0.006,0.103,-0.003,0.246,0.40800000000000003
2018-01-03,18:45:00,-0.001,0.0,0.001,0.002,0.133,0.517,0.003,0.006,0.003,-0.004,0.14700000000000002,0.366
2018-01-03,19:00:00,-0.001,0.0,0.001,0.001,0.133,0.402,0.003,0.007,0.003,-0.005,0.14700000000000002,0.25
2018-01-03,19:15:00,-0.001,0.0,0.001,0.001,0.142,0.373,0.003,0.007,0.003,-0.005,0.156,0.212
2018-01-03,19:30:00,-0.002,0.0,0.002,0.001,0.198,0.564,0.003,0.006,0.126,-0.004,0.334,0.22599999999999992
2018-01-03,19:45:00,-0.003,0.0,0.002,0.002,0.246,0.744,0.003,0.005,0.14,-0.003,0.395,0.346
2018-01-03,20:00:00,-0.003,0.0,0.003,0.002,0.154,0.948,0.003,0.005,0.437,-0.002,0.601,0.345
2018-01-03,20:15:00,-0.002,0.0,0.002,0.002,0.16,0.651,0.003,0.006,0.131,-0.003,0.30200000000000005,0.346
2018-01-03,20:30:00,-0.002,0.0,0.002,0.002,0.155,0.645,0.003,0.006,0.129,-0.003,0.29500000000000004,0.347
2018-01-03,20:45:00,-0.002,0.0,0.002,0.002,0.247,0.691,0.003,0.005,0.084,-0.003,0.341,0.3469999999999999
2018-01-03,21:00:00,-0.002,0.0,0.002,0.002,0.196,0.563,0.003,0.006,0.003,-0.004,0.21000000000000002,0.3489999999999999
2018-01-03,21:15:00,-0.002,0.0,0.002,0.002,0.152,0.518,0.003,0.006,0.003,-0.004,0.166,0.348
2018-01-03,21:30:00,-0.002,0.0,0.002,0.002,0.176,0.634,0.003,0.006,0.096,-0.003,0.28300000000000003,0.348
2018-01-03,21:45:00,-0.003,0.0,0.002,0.002,0.173,0.663,0.003,0.005,0.129,-0.003,0.311,0.34900000000000003
2018-01-03,22:00:00,-0.002,0.001,0.001,0.001,0.166,0.616,0.003,0.007,0.009,-0.004,0.186,0.426
2018-01-03,22:15:00,-0.001,0.001,0.0,0.0,0.01,0.534,0.003,0.008,0.003,-0.006,0.024,0.504
2018-01-03,22:30:00,-0.001,0.001,0.0,0.001,0.01,0.414,0.003,0.008,0.008,-0.006,0.030000000000000002,0.37799999999999995
2018-01-03,22:45:00,-0.001,0.001,0.0,0.001,0.01,0.453,0.003,0.007,0.129,-0.005,0.15000000000000002,0.298
2018-01-03,23:00:00,0.0,0.001,0.0,0.001,0.01,0.285,0.003,0.008,0.028,-0.006,0.051000000000000004,0.22799999999999998
2018-01-03,23:15:00,0.0,0.0,0.0,0.001,0.01,0.162,0.003,0.008,0.003,-0.006,0.025,0.131
2018-01-03,23:30:00,0.0,0.001,0.0,0.001,0.01,0.159,0.003,0.008,0.003,-0.006,0.026000000000000002,0.127
2018-01-03,23:45:00,-0.001,0.0,0.0,0.001,0.01,0.251,0.003,0.007,0.099,-0.005,0.11900000000000001,0.127
2018-01-04,00:00:00,-0.001,0.0,0.0,0.001,0.01,0.282,0.003,0.007,0.127,-0.005,0.14700000000000002,0.12999999999999995
2018-01-04,00:15:00,0.0,0.0,0.0,0.001,0.01,0.165,0.003,0.008,0.008,-0.006,0.030000000000000002,0.129
2018-01-04,00:30:00,0.0,0.0,0.0,0.001,0.01,0.16,0.003,0.008,0.003,-0.006,0.025,0.129
2018-01-04,00:45:00,0.0,0.0,0.0,0.001,0.01,0.159,0.003,0.008,0.003,-0.006,0.025,0.128
2018-01-04,01:00:00,-0.001,0.0,0.0,0.001,0.01,0.265,0.003,0.007,0.112,-0.006,0.132,0.127
2018-01-04,01:15:00,0.0,0.0,0.0,0.001,0.01,0.196,0.003,0.008,0.043,-0.006,0.065,0.125
2018-01-04,01:30:00,0.0,0.0,0.001,0.001,0.134,0.279,0.003,0.008,0.003,-0.006,0.15000000000000002,0.123
2018-01-04,01:45:00,0.0,0.001,0.001,0.001,0.13,0.275,0.003,0.008,0.003,-0.006,0.14700000000000002,0.122
2018-01-04,02:00:00,-0.001,0.001,0.001,0.001,0.199,0.405,0.003,0.007,0.065,-0.005,0.276,0.124
2018-01-04,02:15:00,-0.001,0.001,0.001,0.001,0.244,0.51,0.003,0.006,0.13,-0.004,0.385,0.121
2018-01-04,02:30:00,-0.001,0.001,0.001,0.001,0.176,0.356,0.003,0.007,0.04,-0.005,0.22799999999999998,0.123
2018-01-04,02:45:00,-0.001,0.001,0.001,0.001,0.201,0.344,0.003,0.007,0.003,-0.005,0.21600000000000003,0.12299999999999994
2018-01-04,03:00:00,-0.001,0.001,0.001,0.001,0.228,0.372,0.003,0.007,0.003,-0.005,0.24300000000000002,0.12399999999999997
2018-01-04,03:15:00,-0.001,0.001,0.001,0.001,0.275,0.486,0.003,0.007,0.073,-0.004,0.36000000000000004,0.12199999999999994
2018-01-04,03:30:00,-0.002,0.001,0.002,0.001,0.332,0.543,0.003,0.006,0.076,-0.004,0.41900000000000004,0.12
2018-01-04,03:45:00,-0.001,0.001,0.001,0.001,0.203,0.347,0.003,0.007,0.003,-0.005,0.21800000000000003,0.12399999999999994
2018-01-04,04:00:00,-0.002,0.001,0.003,0.001,0.535,0.669,0.003,0.006,0.004,-0.004,0.551,0.11399999999999999
2018-01-04,04:15:00,-0.001,0.001,0.001,0.001,0.191,0.353,0.003,0.007,0.022,-0.005,0.225,0.12299999999999997
2018-01-04,04:30:00,-0.002,0.001,0.002,0.001,0.315,0.581,0.003,0.006,0.132,-0.004,0.458,0.11899999999999994
2018-01-04,04:45:00,-0.002,0.001,0.002,0.001,0.375,0.59,0.003,0.006,0.082,-0.004,0.468,0.11799999999999994
2018-01-04,05:00:00,-0.001,0.001,0.001,0.001,0.249,0.392,0.003,0.007,0.003,-0.005,0.264,0.123
2018-01-04,05:15:00,-0.001,0.001,0.001,0.001,0.207,0.35,0.003,0.007,0.003,-0.005,0.222,0.12299999999999997
2018-01-04,05:30:00,-0.001,0.001,0.002,0.001,0.308,0.472,0.003,0.007,0.031,-0.005,0.352,0.11499999999999999
2018-01-04,05:45:00,-0.001,0.001,0.001,0.001,0.263,0.51,0.003,0.006,0.113,-0.004,0.387,0.119
2018-01-04,06:00:00,-0.001,0.001,0.001,0.001,0.259,0.399,0.003,0.007,0.004,-0.005,0.275,0.119
2018-01-04,06:15:00,-0.001,0.001,0.001,0.001,0.28,0.421,0.003,0.007,0.003,-0.005,0.29500000000000004,0.12099999999999994
2018-01-04,06:30:00,-0.001,0.001,0.001,0.001,0.281,0.42,0.003,0.007,0.004,-0.005,0.29700000000000004,0.11799999999999994
2018-01-04,06:45:00,-0.002,0.0,0.001,0.001,0.281,0.517,0.003,0.006,0.114,-0.004,0.404,0.10899999999999999
2018-01-04,07:00:00,-0.001,0.0,0.001,0.001,0.233,0.475,0.003,0.006,0.12,-0.004,0.363,0.10799999999999998
2018-01-04,07:15:00,-0.002,0.001,0.002,-0.001,0.288,0.991,0.003,0.006,0.004,-0.009,0.301,0.681
2018-01-04,07:30:00,-0.003,0.001,0.003,0.0,0.566,0.97,0.003,0.005,0.004,0.045,0.579,0.43599999999999994
2018-01-04,07:45:00,-0.002,0.001,0.003,0.001,0.562,0.81,0.003,0.005,0.004,0.186,0.5770000000000001,0.41899999999999993
2018-01-04,08:00:00,-0.002,0.001,0.003,0.0,0.56,0.884,0.003,0.005,0.114,0.399,0.684,0.5989999999999999
2018-01-04,08:15:00,-0.004,0.001,0.001,0.001,0.469,1.072,0.003,0.003,0.04,0.623,0.514,1.181
2018-01-04,08:30:00,-0.002,0.001,0.0,0.001,0.275,0.399,0.003,0.005,0.003,0.768,0.28600000000000003,0.881
2018-01-04,08:45:00,-0.002,0.001,0.0,0.001,0.316,0.484,0.003,0.004,0.004,0.744,0.327,0.901
2018-01-04,09:00:00,-0.001,0.001,-0.001,0.001,0.219,0.319,0.003,0.004,0.062,0.972,0.28800000000000003,1.003
2018-01-04,09:15:00,0.002,0.001,0.001,0.001,0.149,-0.542,0.003,0.007,0.132,1.113,0.29600000000000004,0.2749999999999999
2018-01-04,09:30:00,0.002,0.001,0.0,0.001,0.011,-0.683,0.003,0.007,0.04,1.204,0.065,0.4559999999999999
2018-01-04,09:45:00,0.003,0.001,0.0,0.001,0.119,-0.963,0.003,0.008,0.003,1.269,0.138,0.16799999999999993
2018-01-04,10:00:00,0.004,0.001,0.001,0.001,0.12,-1.164,0.003,0.009,0.003,1.419,0.14200000000000002,0.1130000000000001
2018-01-04,10:15:00,0.005,0.001,0.0,0.001,0.01,-1.285,0.003,0.009,0.073,1.506,0.102,0.11900000000000009
2018-01-04,10:30:00,0.005,0.0,0.001,0.001,0.117,-1.269,0.003,0.009,0.08,1.598,0.21600000000000003,0.11300000000000016
2018-01-04,10:45:00,0.006,0.001,0.0,0.001,0.01,-1.649,0.003,0.009,0.003,1.799,0.033,0.11699999999999991
2018-01-04,11:00:00,0.007,0.001,0.0,0.001,0.01,-1.807,0.003,0.01,0.003,1.972,0.035,0.13000000000000003
2018-01-04,11:15:00,0.007,0.001,0.0,0.001,0.01,-1.992,0.003,0.01,0.022,2.159,0.054,0.11299999999999982
2018-01-04,11:30:00,0.006,0.0,0.001,0.001,0.117,-1.781,0.003,0.009,0.133,2.162,0.27,0.11099999999999999
2018-01-04,11:45:00,0.008,0.0,0.0,0.001,0.011,-2.211,0.003,0.009,0.082,2.469,0.11399999999999999,0.14400000000000002
2018-01-04,12:00:00,0.006,0.0,0.001,0.001,0.116,-1.715,0.003,0.009,0.003,2.026,0.139,0.1719999999999997
2018-01-04,12:15:00,0.008,0.0,0.0,0.001,0.01,-2.095,0.003,0.009,0.003,2.328,0.034,0.19899999999999965
2018-01-04,12:30:00,0.006,0.0,0.0,0.001,0.066,-1.579,0.003,0.009,0.031,1.893,0.11600000000000002,0.19800000000000004
2018-01-04,12:45:00,0.004,0.0,0.001,0.001,0.06,-1.145,0.003,0.008,0.118,1.54,0.195,0.2
2018-01-04,13:00:00,0.006,0.0,0.0,0.001,0.01,-1.776,0.003,0.009,0.003,2.008,0.032,0.19999999999999998
2018-01-04,13:15:00,0.007,0.0,0.001,0.001,0.123,-1.933,0.003,0.009,0.013,2.263,0.157,0.17299999999999985
2018-01-04,13:30:00,0.008,0.001,0.001,0.0,0.123,-1.819,0.119,0.009,0.039,2.771,0.3,0.6519999999999999
2018-01-04,13:45:00,0.007,0.0,0.012,0.001,0.01,-1.909,0.003,0.008,0.134,2.342,0.17500000000000002,0.258
2018-01-04,14:00:00,0.006,0.0,0.001,0.001,0.119,-1.582,0.003,0.008,0.086,2.057,0.224,0.2509999999999999
2018-01-04,14:15:00,0.006,0.0,0.001,0.001,0.01,-1.584,0.003,0.009,0.003,1.861,0.033,0.2439999999999999
2018-01-04,14:30:00,0.005,0.0,0.001,0.001,0.01,-1.409,0.003,0.009,0.003,1.653,0.032,0.212
2018-01-04,14:45:00,0.002,0.0,0.001,0.001,0.01,-0.734,0.003,0.008,0.026,1.0,0.051000000000000004,0.21500000000000002
2018-01-04,15:00:00,0.001,0.0,0.001,0.001,0.01,-0.511,0.003,0.008,0.126,0.872,0.15000000000000002,0.21099999999999997
2018-01-04,15:15:00,0.001,0.0,0.001,0.001,0.01,-0.471,0.003,0.008,0.008,0.715,0.032,0.212
2018-01-04,15:30:00,0.001,0.0,0.001,0.001,0.01,-0.323,0.003,0.008,0.003,0.565,0.027,0.21499999999999994
2018-01-04,15:45:00,0.0,0.0,0.001,0.0,0.119,0.262,0.125,0.007,0.05,0.488,0.302,0.448
2018-01-04,16:00:00,0.0,0.0,0.001,0.001,0.067,0.073,0.003,0.007,0.141,0.37,0.22,0.223
2018-01-04,16:15:00,0.0,0.0,0.001,0.001,0.068,0.129,0.003,0.007,0.112,0.264,0.192,0.201
2018-01-04,16:30:00,0.0,0.0,0.0,0.001,0.122,0.108,0.003,0.008,0.003,0.149,0.137,0.12
2018-01-04,16:45:00,0.0,0.0,0.0,0.001,0.131,0.178,0.003,0.008,0.003,0.084,0.14600000000000002,0.11599999999999999
2018-01-04,17:00:00,-0.001,0.0,0.001,0.001,0.143,0.248,0.003,0.007,0.013,0.034,0.16699999999999998,0.11500000000000005
2018-01-04,17:15:00,-0.002,0.0,0.002,0.001,0.225,0.671,0.003,0.006,0.129,0.0,0.364,0.30700000000000005
2018-01-04,17:30:00,-0.002,0.0,0.001,0.002,0.161,0.845,0.259,0.006,0.036,-0.021,0.463,0.36099999999999993
2018-01-04,17:45:00,-0.002,0.0,0.001,0.002,0.14,0.541,0.003,0.006,0.003,-0.025,0.15300000000000002,0.363
2018-01-04,18:00:00,-0.002,0.0,0.002,0.002,0.146,0.674,0.003,0.006,0.003,-0.005,0.16,0.509
2018-01-04,18:15:00,-0.002,0.0,0.002,0.002,0.19,0.694,0.003,0.006,0.081,-0.003,0.28200000000000003,0.4089999999999999
2018-01-04,18:30:00,-0.002,0.0,0.002,0.002,0.248,0.677,0.003,0.006,0.132,-0.004,0.391,0.28200000000000003
2018-01-04,18:45:00,-0.001,0.0,0.001,0.001,0.145,0.504,0.003,0.007,0.06,-0.005,0.216,0.28300000000000003
2018-01-04,19:00:00,-0.001,0.0,0.001,0.001,0.146,0.45,0.003,0.007,0.003,-0.004,0.16,0.28600000000000003
2018-01-04,19:15:00,-0.001,0.0,0.001,0.001,0.146,0.45,0.003,0.007,0.003,-0.004,0.16,0.28600000000000003
2018-01-04,19:30:00,-0.001,0.0,0.001,0.001,0.165,0.51,0.003,0.006,0.044,-0.004,0.219,0.28700000000000003
2018-01-04,19:45:00,-0.002,0.0,0.002,0.001,0.24,0.654,0.003,0.006,0.117,-0.004,0.367,0.28300000000000003
2018-01-04,20:00:00,-0.001,0.0,0.001,0.001,0.167,0.472,0.003,0.007,0.003,-0.004,0.18100000000000002,0.2869999999999999
2018-01-04,20:15:00,-0.001,0.0,0.001,0.001,0.146,0.449,0.003,0.007,0.003,-0.004,0.16,0.28500000000000003
2018-01-04,20:30:00,-0.001,0.0,0.001,0.001,0.146,0.45,0.003,0.007,0.003,-0.004,0.16,0.28600000000000003
2018-01-04,20:45:00,-0.002,0.0,0.001,0.002,0.187,0.593,0.003,0.006,0.109,-0.004,0.306,0.283
2018-01-04,21:00:00,-0.002,0.0,0.002,0.002,0.236,0.66,0.003,0.006,0.129,-0.004,0.376,0.28
2018-01-04,21:15:00,-0.002,0.0,0.0,0.001,0.151,0.666,0.167,0.007,0.016,-0.004,0.34,0.322
2018-01-04,21:30:00,-0.003,0.0,0.001,0.002,0.146,0.766,0.095,0.006,0.003,-0.003,0.25,0.513
2018-01-04,21:45:00,-0.002,0.0,0.002,0.002,0.147,0.665,0.003,0.006,0.003,-0.003,0.161,0.501
2018-01-04,22:00:00,-0.003,0.0,0.002,0.002,0.204,0.77,0.003,0.005,0.086,-0.002,0.299,0.46900000000000003
2018-01-04,22:15:00,-0.003,0.0,0.002,0.002,0.225,0.784,0.003,0.005,0.076,-0.002,0.31,0.47200000000000003
2018-01-04,22:30:00,-0.002,0.0,0.001,0.002,0.147,0.638,0.003,0.006,0.003,-0.003,0.16,0.475
2018-01-04,22:45:00,-0.002,0.0,0.001,0.002,0.147,0.606,0.003,0.006,0.004,-0.004,0.161,0.44099999999999995
2018-01-04,23:00:00,-0.001,0.001,0.001,0.0,0.147,0.537,0.003,0.007,0.018,-0.005,0.176,0.35600000000000004
2018-01-04,23:15:00,-0.001,0.001,0.001,0.001,0.01,0.343,0.003,0.008,0.134,-0.005,0.15700000000000003,0.181
2018-01-04,23:30:00,-0.001,0.0,0.0,0.001,0.01,0.259,0.003,0.008,0.102,-0.005,0.12299999999999998,0.131
2018-01-04,23:45:00,0.0,0.0,0.0,0.001,0.01,0.163,0.003,0.008,0.003,-0.006,0.025,0.132
2018-01-05,00:00:00,0.0,0.001,0.0,0.001,0.01,0.162,0.003,0.008,0.003,-0.006,0.026000000000000002,0.13
2018-01-05,00:15:00,0.0,0.001,0.0,0.001,0.01,0.161,0.003,0.008,0.003,-0.006,0.026000000000000002,0.129
2018-01-05,00:30:00,-0.001,0.0,0.0,0.001,0.01,0.271,0.003,0.008,0.118,-0.006,0.139,0.126
2018-01-05,00:45:00,0.0,0.0,0.0,0.001,0.01,0.199,0.003,0.008,0.043,-0.006,0.065,0.128
2018-01-05,01:00:00,0.0,0.0,0.0,0.001,0.01,0.16,0.003,0.008,0.003,-0.006,0.025,0.129
2018-01-05,01:15:00,0.0,0.0,0.0,0.001,0.01,0.159,0.003,0.008,0.003,-0.006,0.025,0.128
2018-01-05,01:30:00,0.0,0.0,0.0,0.001,0.01,0.206,0.003,0.008,0.052,-0.006,0.074,0.126
2018-01-05,01:45:00,-0.001,0.0,0.0,0.001,0.01,0.282,0.003,0.008,0.131,-0.005,0.15200000000000002,0.12499999999999994
2018-01-05,02:00:00,-0.001,0.0,0.0,0.001,0.01,0.22,0.003,0.008,0.068,-0.005,0.08900000000000001,0.126
2018-01-05,02:15:00,0.0,0.0,0.0,0.001,0.01,0.158,0.003,0.008,0.003,-0.006,0.025,0.127
2018-01-05,02:30:00,0.0,0.0,0.0,0.001,0.01,0.16,0.003,0.008,0.003,-0.006,0.025,0.129
2018-01-05,02:45:00,0.0,0.0,0.0,0.001,0.01,0.18,0.003,0.008,0.022,-0.006,0.044,0.13
2018-01-05,03:00:00,-0.001,0.0,0.0,0.001,0.01,0.278,0.003,0.008,0.125,-0.005,0.14600000000000002,0.127
2018-01-05,03:15:00,0.0,0.0,0.0,0.001,0.01,0.165,0.003,0.008,0.008,-0.006,0.030000000000000002,0.129
2018-01-05,03:30:00,0.0,0.0,0.0,0.001,0.01,0.16,0.003,0.008,0.003,-0.006,0.025,0.129
2018-01-05,03:45:00,0.0,0.0,0.0,0.001,0.01,0.163,0.003,0.008,0.003,-0.006,0.025,0.132
2018-01-05,04:00:00,-0.001,0.0,0.001,0.001,0.121,0.348,0.003,0.007,0.083,-0.005,0.21500000000000002,0.12799999999999995
2018-01-05,04:15:00,-0.001,0.0,0.001,0.001,0.136,0.404,0.003,0.007,0.131,-0.005,0.278,0.121
2018-01-05,04:30:00,-0.001,0.0,0.001,0.001,0.136,0.316,0.003,0.008,0.039,-0.005,0.187,0.124
2018-01-05,04:45:00,0.0,0.0,0.001,0.001,0.138,0.284,0.003,0.008,0.003,-0.005,0.15400000000000003,0.12499999999999994
2018-01-05,05:00:00,-0.001,0.0,0.001,0.001,0.229,0.371,0.003,0.007,0.003,-0.005,0.24300000000000002,0.12299999999999997
2018-01-05,05:15:00,-0.001,0.0,0.001,0.001,0.212,0.39,0.003,0.007,0.039,-0.005,0.262,0.123
2018-01-05,05:30:00,-0.001,0.0,0.001,0.001,0.162,0.411,0.003,0.007,0.109,-0.005,0.28200000000000003,0.12399999999999994
2018-01-05,05:45:00,-0.001,0.0,0.001,0.001,0.156,0.301,0.003,0.007,0.003,-0.005,0.17,0.12599999999999997
2018-01-05,06:00:00,-0.001,0.0,0.001,0.001,0.219,0.361,0.003,0.007,0.003,-0.005,0.233,0.12299999999999997
2018-01-05,06:15:00,-0.001,0.0,0.001,0.001,0.262,0.401,0.003,0.007,0.004,-0.005,0.277,0.119
2018-01-05,06:30:00,-0.001,0.0,0.001,0.001,0.174,0.406,0.003,0.007,0.096,-0.005,0.281,0.12
2018-01-05,06:45:00,-0.001,0.0,0.001,0.001,0.178,0.444,0.003,0.007,0.13,-0.004,0.319,0.121
2018-01-05,07:00:00,-0.001,0.0,0.001,0.0,0.199,0.642,0.003,0.007,0.028,-0.005,0.23700000000000002,0.4
2018-01-05,07:15:00,-0.003,0.001,0.003,0.0,0.568,1.099,0.003,0.005,0.005,-0.004,0.582,0.513
2018-01-05,07:30:00,-0.003,0.001,0.003,0.001,0.562,0.998,0.003,0.005,0.004,0.009,0.5760000000000001,0.4309999999999998
2018-01-05,07:45:00,-0.003,0.001,0.003,0.001,0.562,0.976,0.003,0.005,0.057,0.074,0.629,0.42100000000000004
2018-01-05,08:00:00,-0.002,0.001,0.002,0.001,0.354,0.831,0.003,0.006,0.101,0.052,0.46599999999999997,0.41700000000000004
2018-01-05,08:15:00,-0.002,0.001,0.002,-0.001,0.356,1.099,0.003,0.006,0.008,0.156,0.373,0.8819999999999999
2018-01-05,08:30:00,-0.001,0.0,0.002,0.002,0.245,0.398,0.003,0.006,0.022,0.27,0.279,0.389
2018-01-05,08:45:00,-0.001,0.0,0.002,0.001,0.226,0.484,0.003,0.006,0.135,0.159,0.372,0.271
2018-01-05,09:00:00,0.0,0.0,0.001,0.001,0.214,0.105,0.003,0.007,0.069,0.301,0.29500000000000004,0.11099999999999993
2018-01-05,09:15:00,0.0,0.0,0.001,0.001,0.209,-0.035,0.003,0.007,0.003,0.372,0.224,0.11299999999999996
2018-01-05,09:30:00,0.0,0.0,0.001,0.001,0.284,-0.076,0.003,0.007,0.004,0.486,0.3,0.10999999999999999
2018-01-05,09:45:00,0.0,0.0,0.001,0.001,0.269,-0.052,0.003,0.007,0.066,0.51,0.34700000000000003,0.11099999999999999
2018-01-05,10:00:00,0.001,0.0,0.001,0.001,0.175,-0.354,0.003,0.008,0.093,0.751,0.28200000000000003,0.11499999999999999
2018-01-05,10:15:00,0.001,0.0,0.001,0.001,0.169,-0.391,0.003,0.008,0.003,0.692,0.18600000000000003,0.11499999999999991
2018-01-05,10:30:00,0.001,0.0,0.001,0.001,0.224,-0.337,0.003,0.008,0.003,0.691,0.24100000000000002,0.1129999999999999
2018-01-05,10:45:00,0.004,0.0,0.001,0.001,0.194,-0.929,0.003,0.008,0.035,1.288,0.24600000000000002,0.11299999999999996
2018-01-05,11:00:00,0.007,0.0,0.001,0.001,0.138,-1.696,0.003,0.009,0.134,2.1,0.29300000000000004,0.1110000000000001
2018-01-05,11:15:00,0.007,0.0,0.001,0.001,0.16,-1.831,0.003,0.009,0.058,2.179,0.23900000000000002,0.10899999999999985
2018-01-05,11:30:00,0.008,0.0,0.0,0.001,0.043,-2.101,0.003,0.01,0.003,2.281,0.068,0.11200000000000015
2018-01-05,11:45:00,0.008,0.0,0.0,0.001,0.01,-2.232,0.003,0.01,0.003,2.383,0.035,0.1159999999999998
2018-01-05,12:00:00,0.008,0.0,0.0,0.001,0.01,-2.247,0.003,0.01,0.089,2.481,0.121,0.11299999999999999
2018-01-05,12:15:00,0.009,0.0,0.0,0.001,0.01,-2.369,0.003,0.01,0.06,2.573,0.09299999999999999,0.11099999999999975
2018-01-05,12:30:00,0.009,0.0,0.0,0.001,0.01,-2.486,0.003,0.01,0.003,2.634,0.036000000000000004,0.11199999999999968
2018-01-05,12:45:00,0.009,0.0,0.0,0.001,0.01,-2.534,0.003,0.01,0.003,2.686,0.036000000000000004,0.11600000000000013
2018-01-06,18:00:00,0.0,0.0,0.0,0.001,0.01,0.151,0.003,0.008,0.003,-0.014,0.025,0.11199999999999999
2018-01-05,13:00:00,0.009,0.0,0.0,0.001,0.01,-2.536,0.003,0.01,0.061,2.743,0.09399999999999999,0.11299999999999986
2018-01-05,13:15:00,0.009,0.0,0.0,0.001,0.01,-2.517,0.003,0.01,0.132,2.793,0.16500000000000004,0.11100000000000021
2018-01-05,13:30:00,0.009,0.0,0.0,0.001,0.01,-2.618,0.003,0.01,0.032,2.796,0.065,0.11299999999999993
2018-01-05,13:45:00,0.009,0.0,0.0,0.001,0.01,-2.632,0.003,0.01,0.003,2.784,0.036000000000000004,0.11599999999999969
2018-01-05,14:00:00,0.009,0.0,0.0,0.001,0.01,-2.619,0.003,0.01,0.003,2.769,0.036000000000000004,0.11399999999999991
